trace,request_id,timestamp,source_ip,method,path,protocol,proc_ms,tls_version,negotiated_proto,cipher_suite,sni,sni_present,ja3,ja4_raw,alpn_offered_str,alpn_first,alpn_count,alpn_has_h2,alpn_has_http11,alpn_h2_position,alpn_preference,supported_ver_str,supported_ver_names,supported_ver_count,supported_ver_has_grease,supported_ver_has_tls13,supported_ver_has_tls12,supported_ver_has_tls11,supported_ver_grease_pos,supported_ver_profile,supported_ver_13_before_12,cipher_count,cipher_has_grease,cipher_grease_pos,cipher_seq_str,cipher_no_grease_str,curve_count,curve_has_grease,curve_grease_pos,curve_seq_str,curve_no_grease_str,sig_count,sig_has_grease,sig_grease_pos,sig_seq_str,sig_no_grease_str,has_pq_crypto,ja4_a,ja4_b,ja4_c,ja4_protocol,ja4_version,ja4_sni,ja4_cipher_count,ja4_ext_count,ja4_alpn_code,ak_raw,ak_settings_str,ak_window_update,ak_priority_str,ak_pseudo_order,ak_stream_count,ak_header_table,ak_enable_push,ak_max_concurrent,ak_init_window,ak_max_frame,ak_max_header_list,h2_pseudo_order
trial-030,b7eda7ca-da5a-4a32-ae1d-28694e7130ab,2026-05-02 20:39:28.909223013+00:00,205.172.168.145,POST,/collect,HTTP/2.0,0.216,TLS 1.3,h2,TLS_AES_128_GCM_SHA256,uxbehaviorsuite.com,True,dfdc2352a0e288d72e88a531f7a200f8,t13d1516h2_8daaf6152771_d8a2da3f94cd,"h2,http/1.1",h2,2,True,True,0.0,h2_first,"2570,772,771","TLS 1.3,TLS 1.2",2,True,True,True,False,0.0,TLS1.3+TLS1.2,True,15,True,0.0,"2570,4865,4866,4867,49195,49199,49196,49200,52393,52392,49171,49172,156,157,47,53",TLS_AES_128_GCM_SHA256_TLS_AES_256_GCM_SHA384_TLS_CHACHA20_POLY1305_SHA256_ECDHE-ECDSA-AES128-GCM_ECDHE-RSA-AES128-GCM_ECDHE-ECDSA-AES256-GCM_ECDHE-RSA-AES256-GCM_ECDHE-ECDSA-CHACHA20_ECDHE-RSA-CHACHA20_ECDHE-RSA-AES128-CBC_ECDHE-RSA-AES256-CBC_RSA-AES128-GCM_RSA-AES256-GCM_RSA-AES128-CBC_RSA-AES256-CBC,4,True,0.0,"2570,4588,29,23,24",X25519MLKEM768_x25519_secp256r1_secp384r1,8,False,,"1027,2052,1025,1283,2053,1281,2054,1537",ecdsa_secp256r1_sha256_rsa_pss_rsae_sha256_rsa_pkcs1_sha256_ecdsa_secp384r1_sha384_rsa_pss_rsae_sha384_rsa_pkcs1_sha384_rsa_pss_rsae_sha512_rsa_pkcs1_sha512,True,t13d1516h2,8daaf6152771,d8a2da3f94cd,t,13,d,15,16,h2,"1:65536;2:0;4:6291456;6:262144|15663105|1:1:0:256,3:1:0:220,5:1:0:256,7:1:5:110,9:1:7:110|m,a,s,p",1:65536;2:0;4:6291456;6:262144,15663105.0,"1:1:0:256,3:1:0:220,5:1:0:256,7:1:5:110,9:1:7:110","m,a,s,p",5.0,65536.0,0.0,,6291456.0,,262144.0,":method,:authority,:scheme,:path"
trial-030,3e96975c-d9bd-408a-8efd-f6cb35469207,2026-05-02 20:39:28.912673383+00:00,205.172.168.145,POST,/collect,HTTP/2.0,0.2,TLS 1.3,h2,TLS_AES_128_GCM_SHA256,uxbehaviorsuite.com,True,dfdc2352a0e288d72e88a531f7a200f8,t13d1516h2_8daaf6152771_d8a2da3f94cd,"h2,http/1.1",h2,2,True,True,0.0,h2_first,"2570,772,771","TLS 1.3,TLS 1.2",2,True,True,True,False,0.0,TLS1.3+TLS1.2,True,15,True,0.0,"2570,4865,4866,4867,49195,49199,49196,49200,52393,52392,49171,49172,156,157,47,53",TLS_AES_128_GCM_SHA256_TLS_AES_256_GCM_SHA384_TLS_CHACHA20_POLY1305_SHA256_ECDHE-ECDSA-AES128-GCM_ECDHE-RSA-AES128-GCM_ECDHE-ECDSA-AES256-GCM_ECDHE-RSA-AES256-GCM_ECDHE-ECDSA-CHACHA20_ECDHE-RSA-CHACHA20_ECDHE-RSA-AES128-CBC_ECDHE-RSA-AES256-CBC_RSA-AES128-GCM_RSA-AES256-GCM_RSA-AES128-CBC_RSA-AES256-CBC,4,True,0.0,"2570,4588,29,23,24",X25519MLKEM768_x25519_secp256r1_secp384r1,8,False,,"1027,2052,1025,1283,2053,1281,2054,1537",ecdsa_secp256r1_sha256_rsa_pss_rsae_sha256_rsa_pkcs1_sha256_ecdsa_secp384r1_sha384_rsa_pss_rsae_sha384_rsa_pkcs1_sha384_rsa_pss_rsae_sha512_rsa_pkcs1_sha512,True,t13d1516h2,8daaf6152771,d8a2da3f94cd,t,13,d,15,16,h2,"1:65536;2:0;4:6291456;6:262144|15663105|1:1:0:256,3:1:0:220,5:1:0:256,7:1:5:110,9:1:7:110,11:1:9:110|m,a,s,p",1:65536;2:0;4:6291456;6:262144,15663105.0,"1:1:0:256,3:1:0:220,5:1:0:256,7:1:5:110,9:1:7:110,11:1:9:110","m,a,s,p",6.0,65536.0,0.0,,6291456.0,,262144.0,":method,:authority,:scheme,:path"
trial-030,3870c2a8-0b47-47b6-b564-944d54761852,2026-05-02 20:40:35.699294675+00:00,205.172.168.145,GET,/subscribe-v3.html,HTTP/2.0,0.472,TLS 1.3,h2,TLS_AES_128_GCM_SHA256,uxbehaviorsuite.com,True,dfdc2352a0e288d72e88a531f7a200f8,t13d1516h2_8daaf6152771_d8a2da3f94cd,"h2,http/1.1",h2,2,True,True,0.0,h2_first,"2570,772,771","TLS 1.3,TLS 1.2",2,True,True,True,False,0.0,TLS1.3+TLS1.2,True,15,True,0.0,"2570,4865,4866,4867,49195,49199,49196,49200,52393,52392,49171,49172,156,157,47,53",TLS_AES_128_GCM_SHA256_TLS_AES_256_GCM_SHA384_TLS_CHACHA20_POLY1305_SHA256_ECDHE-ECDSA-AES128-GCM_ECDHE-RSA-AES128-GCM_ECDHE-ECDSA-AES256-GCM_ECDHE-RSA-AES256-GCM_ECDHE-ECDSA-CHACHA20_ECDHE-RSA-CHACHA20_ECDHE-RSA-AES128-CBC_ECDHE-RSA-AES256-CBC_RSA-AES128-GCM_RSA-AES256-GCM_RSA-AES128-CBC_RSA-AES256-CBC,4,True,0.0,"2570,4588,29,23,24",X25519MLKEM768_x25519_secp256r1_secp384r1,8,False,,"1027,2052,1025,1283,2053,1281,2054,1537",ecdsa_secp256r1_sha256_rsa_pss_rsae_sha256_rsa_pkcs1_sha256_ecdsa_secp384r1_sha384_rsa_pss_rsae_sha384_rsa_pkcs1_sha384_rsa_pss_rsae_sha512_rsa_pkcs1_sha512,True,t13d1516h2,8daaf6152771,d8a2da3f94cd,t,13,d,15,16,h2,"1:65536;2:0;4:6291456;6:262144|15663105|1:1:0:256,3:1:0:220,5:1:0:256,7:1:5:110,9:1:7:110,11:1:9:110,13:1:0:256|m,a,s,p",1:65536;2:0;4:6291456;6:262144,15663105.0,"1:1:0:256,3:1:0:220,5:1:0:256,7:1:5:110,9:1:7:110,11:1:9:110,13:1:0:256","m,a,s,p",7.0,65536.0,0.0,,6291456.0,,262144.0,":method,:authority,:scheme,:path"
trial-030,6ee63879-3b4c-41e0-9ea0-6e4623557d9e,2026-05-02 20:40:35.699623704+00:00,205.172.168.145,POST,/collect,HTTP/2.0,0.427,TLS 1.3,h2,TLS_AES_128_GCM_SHA256,uxbehaviorsuite.com,True,dfdc2352a0e288d72e88a531f7a200f8,t13d1516h2_8daaf6152771_d8a2da3f94cd,"h2,http/1.1",h2,2,True,True,0.0,h2_first,"2570,772,771","TLS 1.3,TLS 1.2",2,True,True,True,False,0.0,TLS1.3+TLS1.2,True,15,True,0.0,"2570,4865,4866,4867,49195,49199,49196,49200,52393,52392,49171,49172,156,157,47,53",TLS_AES_128_GCM_SHA256_TLS_AES_256_GCM_SHA384_TLS_CHACHA20_POLY1305_SHA256_ECDHE-ECDSA-AES128-GCM_ECDHE-RSA-AES128-GCM_ECDHE-ECDSA-AES256-GCM_ECDHE-RSA-AES256-GCM_ECDHE-ECDSA-CHACHA20_ECDHE-RSA-CHACHA20_ECDHE-RSA-AES128-CBC_ECDHE-RSA-AES256-CBC_RSA-AES128-GCM_RSA-AES256-GCM_RSA-AES128-CBC_RSA-AES256-CBC,4,True,0.0,"2570,4588,29,23,24",X25519MLKEM768_x25519_secp256r1_secp384r1,8,False,,"1027,2052,1025,1283,2053,1281,2054,1537",ecdsa_secp256r1_sha256_rsa_pss_rsae_sha256_rsa_pkcs1_sha256_ecdsa_secp384r1_sha384_rsa_pss_rsae_sha384_rsa_pkcs1_sha384_rsa_pss_rsae_sha512_rsa_pkcs1_sha512,True,t13d1516h2,8daaf6152771,d8a2da3f94cd,t,13,d,15,16,h2,"1:65536;2:0;4:6291456;6:262144|15663105|1:1:0:256,3:1:0:220,5:1:0:256,7:1:5:110,9:1:7:110,11:1:9:110,13:1:0:256,15:1:13:110|m,a,s,p",1:65536;2:0;4:6291456;6:262144,15663105.0,"1:1:0:256,3:1:0:220,5:1:0:256,7:1:5:110,9:1:7:110,11:1:9:110,13:1:0:256,15:1:13:110","m,a,s,p",8.0,65536.0,0.0,,6291456.0,,262144.0,":method,:authority,:scheme,:path"
trial-030,b732d988-4125-47e4-848f-8b59a77f389e,2026-05-02 20:40:35.723582102+00:00,205.172.168.145,POST,/collect,HTTP/2.0,0.287,TLS 1.3,h2,TLS_AES_128_GCM_SHA256,uxbehaviorsuite.com,True,dfdc2352a0e288d72e88a531f7a200f8,t13d1516h2_8daaf6152771_d8a2da3f94cd,"h2,http/1.1",h2,2,True,True,0.0,h2_first,"2570,772,771","TLS 1.3,TLS 1.2",2,True,True,True,False,0.0,TLS1.3+TLS1.2,True,15,True,0.0,"2570,4865,4866,4867,49195,49199,49196,49200,52393,52392,49171,49172,156,157,47,53",TLS_AES_128_GCM_SHA256_TLS_AES_256_GCM_SHA384_TLS_CHACHA20_POLY1305_SHA256_ECDHE-ECDSA-AES128-GCM_ECDHE-RSA-AES128-GCM_ECDHE-ECDSA-AES256-GCM_ECDHE-RSA-AES256-GCM_ECDHE-ECDSA-CHACHA20_ECDHE-RSA-CHACHA20_ECDHE-RSA-AES128-CBC_ECDHE-RSA-AES256-CBC_RSA-AES128-GCM_RSA-AES256-GCM_RSA-AES128-CBC_RSA-AES256-CBC,4,True,0.0,"2570,4588,29,23,24",X25519MLKEM768_x25519_secp256r1_secp384r1,8,False,,"1027,2052,1025,1283,2053,1281,2054,1537",ecdsa_secp256r1_sha256_rsa_pss_rsae_sha256_rsa_pkcs1_sha256_ecdsa_secp384r1_sha384_rsa_pss_rsae_sha384_rsa_pkcs1_sha384_rsa_pss_rsae_sha512_rsa_pkcs1_sha512,True,t13d1516h2,8daaf6152771,d8a2da3f94cd,t,13,d,15,16,h2,"1:65536;2:0;4:6291456;6:262144|15663105|1:1:0:256,3:1:0:220,5:1:0:256,7:1:5:110,9:1:7:110,11:1:9:110,13:1:0:256,15:1:13:110,17:1:15:110|m,a,s,p",1:65536;2:0;4:6291456;6:262144,15663105.0,"1:1:0:256,3:1:0:220,5:1:0:256,7:1:5:110,9:1:7:110,11:1:9:110,13:1:0:256,15:1:13:110,17:1:15:110","m,a,s,p",9.0,65536.0,0.0,,6291456.0,,262144.0,":method,:authority,:scheme,:path"
trial-030,35b05a78-d35b-4821-9620-c9a803b2644d,2026-05-02 20:40:35.724164849+00:00,205.172.168.145,POST,/collect,HTTP/2.0,0.327,TLS 1.3,h2,TLS_AES_128_GCM_SHA256,uxbehaviorsuite.com,True,dfdc2352a0e288d72e88a531f7a200f8,t13d1516h2_8daaf6152771_d8a2da3f94cd,"h2,http/1.1",h2,2,True,True,0.0,h2_first,"2570,772,771","TLS 1.3,TLS 1.2",2,True,True,True,False,0.0,TLS1.3+TLS1.2,True,15,True,0.0,"2570,4865,4866,4867,49195,49199,49196,49200,52393,52392,49171,49172,156,157,47,53",TLS_AES_128_GCM_SHA256_TLS_AES_256_GCM_SHA384_TLS_CHACHA20_POLY1305_SHA256_ECDHE-ECDSA-AES128-GCM_ECDHE-RSA-AES128-GCM_ECDHE-ECDSA-AES256-GCM_ECDHE-RSA-AES256-GCM_ECDHE-ECDSA-CHACHA20_ECDHE-RSA-CHACHA20_ECDHE-RSA-AES128-CBC_ECDHE-RSA-AES256-CBC_RSA-AES128-GCM_RSA-AES256-GCM_RSA-AES128-CBC_RSA-AES256-CBC,4,True,0.0,"2570,4588,29,23,24",X25519MLKEM768_x25519_secp256r1_secp384r1,8,False,,"1027,2052,1025,1283,2053,1281,2054,1537",ecdsa_secp256r1_sha256_rsa_pss_rsae_sha256_rsa_pkcs1_sha256_ecdsa_secp384r1_sha384_rsa_pss_rsae_sha384_rsa_pkcs1_sha384_rsa_pss_rsae_sha512_rsa_pkcs1_sha512,True,t13d1516h2,8daaf6152771,d8a2da3f94cd,t,13,d,15,16,h2,"1:65536;2:0;4:6291456;6:262144|15663105|1:1:0:256,3:1:0:220,5:1:0:256,7:1:5:110,9:1:7:110,11:1:9:110,13:1:0:256,15:1:13:110,17:1:15:110,19:1:17:110|m,a,s,p",1:65536;2:0;4:6291456;6:262144,15663105.0,"1:1:0:256,3:1:0:220,5:1:0:256,7:1:5:110,9:1:7:110,11:1:9:110,13:1:0:256,15:1:13:110,17:1:15:110,19:1:17:110","m,a,s,p",10.0,65536.0,0.0,,6291456.0,,262144.0,":method,:authority,:scheme,:path"
trial-030,9653d92b-6693-40c9-a1f0-bd6406b7a523,2026-05-02 20:41:33.543293240+00:00,205.172.168.145,GET,/s2-scroll-gate.html,HTTP/2.0,0.465,TLS 1.3,h2,TLS_AES_128_GCM_SHA256,uxbehaviorsuite.com,True,dfdc2352a0e288d72e88a531f7a200f8,t13d1516h2_8daaf6152771_d8a2da3f94cd,"h2,http/1.1",h2,2,True,True,0.0,h2_first,"2570,772,771","TLS 1.3,TLS 1.2",2,True,True,True,False,0.0,TLS1.3+TLS1.2,True,15,True,0.0,"2570,4865,4866,4867,49195,49199,49196,49200,52393,52392,49171,49172,156,157,47,53",TLS_AES_128_GCM_SHA256_TLS_AES_256_GCM_SHA384_TLS_CHACHA20_POLY1305_SHA256_ECDHE-ECDSA-AES128-GCM_ECDHE-RSA-AES128-GCM_ECDHE-ECDSA-AES256-GCM_ECDHE-RSA-AES256-GCM_ECDHE-ECDSA-CHACHA20_ECDHE-RSA-CHACHA20_ECDHE-RSA-AES128-CBC_ECDHE-RSA-AES256-CBC_RSA-AES128-GCM_RSA-AES256-GCM_RSA-AES128-CBC_RSA-AES256-CBC,4,True,0.0,"2570,4588,29,23,24",X25519MLKEM768_x25519_secp256r1_secp384r1,8,False,,"1027,2052,1025,1283,2053,1281,2054,1537",ecdsa_secp256r1_sha256_rsa_pss_rsae_sha256_rsa_pkcs1_sha256_ecdsa_secp384r1_sha384_rsa_pss_rsae_sha384_rsa_pkcs1_sha384_rsa_pss_rsae_sha512_rsa_pkcs1_sha512,True,t13d1516h2,8daaf6152771,d8a2da3f94cd,t,13,d,15,16,h2,"1:65536;2:0;4:6291456;6:262144|15663105|1:1:0:256,3:1:0:220,5:1:0:256,7:1:5:110,9:1:7:110,11:1:9:110,13:1:0:256,15:1:13:110,17:1:15:110,19:1:17:110,21:1:0:256,23:1:21:110|m,a,s,p",1:65536;2:0;4:6291456;6:262144,15663105.0,"1:1:0:256,3:1:0:220,5:1:0:256,7:1:5:110,9:1:7:110,11:1:9:110,13:1:0:256,15:1:13:110,17:1:15:110,19:1:17:110,21:1:0:256,23:1:21:110","m,a,s,p",12.0,65536.0,0.0,,6291456.0,,262144.0,":method,:authority,:scheme,:path"
trial-030,a51ca77a-f807-4003-91d0-b4dec45e9f95,2026-05-02 20:41:33.543360670+00:00,205.172.168.145,POST,/collect,HTTP/2.0,0.342,TLS 1.3,h2,TLS_AES_128_GCM_SHA256,uxbehaviorsuite.com,True,dfdc2352a0e288d72e88a531f7a200f8,t13d1516h2_8daaf6152771_d8a2da3f94cd,"h2,http/1.1",h2,2,True,True,0.0,h2_first,"2570,772,771","TLS 1.3,TLS 1.2",2,True,True,True,False,0.0,TLS1.3+TLS1.2,True,15,True,0.0,"2570,4865,4866,4867,49195,49199,49196,49200,52393,52392,49171,49172,156,157,47,53",TLS_AES_128_GCM_SHA256_TLS_AES_256_GCM_SHA384_TLS_CHACHA20_POLY1305_SHA256_ECDHE-ECDSA-AES128-GCM_ECDHE-RSA-AES128-GCM_ECDHE-ECDSA-AES256-GCM_ECDHE-RSA-AES256-GCM_ECDHE-ECDSA-CHACHA20_ECDHE-RSA-CHACHA20_ECDHE-RSA-AES128-CBC_ECDHE-RSA-AES256-CBC_RSA-AES128-GCM_RSA-AES256-GCM_RSA-AES128-CBC_RSA-AES256-CBC,4,True,0.0,"2570,4588,29,23,24",X25519MLKEM768_x25519_secp256r1_secp384r1,8,False,,"1027,2052,1025,1283,2053,1281,2054,1537",ecdsa_secp256r1_sha256_rsa_pss_rsae_sha256_rsa_pkcs1_sha256_ecdsa_secp384r1_sha384_rsa_pss_rsae_sha384_rsa_pkcs1_sha384_rsa_pss_rsae_sha512_rsa_pkcs1_sha512,True,t13d1516h2,8daaf6152771,d8a2da3f94cd,t,13,d,15,16,h2,"1:65536;2:0;4:6291456;6:262144|15663105|1:1:0:256,3:1:0:220,5:1:0:256,7:1:5:110,9:1:7:110,11:1:9:110,13:1:0:256,15:1:13:110,17:1:15:110,19:1:17:110,21:1:0:256,23:1:21:110|m,a,s,p",1:65536;2:0;4:6291456;6:262144,15663105.0,"1:1:0:256,3:1:0:220,5:1:0:256,7:1:5:110,9:1:7:110,11:1:9:110,13:1:0:256,15:1:13:110,17:1:15:110,19:1:17:110,21:1:0:256,23:1:21:110","m,a,s,p",12.0,65536.0,0.0,,6291456.0,,262144.0,":method,:authority,:scheme,:path"
